Nummer;Datum;Ort;Name_voll;GND;Wiki;Absender/Empfänger;Journalnummer;Aufbewahrungsort_Kürzel;Aufbewahrungsort;Aufbewahrungsinstitution;Zusatz;Druck;Jahr;Kommentar;VON/AN
2779;15.11.;Rottenburg;Johann Nepomuk Vanotti;117346608;https://de.wikipedia.org/wiki/Johann_Nepomuk_Vanotti;Vanotti;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1842;;AN
2780;29.11.;Rottenburg;Johann Nepomuk Vanotti;117346608;https://de.wikipedia.org/wiki/Johann_Nepomuk_Vanotti;Vanotti;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1842;;AN
2800;10.05.;Rottenburg;Johann Nepomuk Vanotti;117346608;https://de.wikipedia.org/wiki/Johann_Nepomuk_Vanotti;Vanotti;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1843;;AN
2807;20.07.;Rottenburg;Johann Nepomuk Vanotti;117346608;https://de.wikipedia.org/wiki/Johann_Nepomuk_Vanotti;Vanotti;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1843;;AN
2810;24.08.;Konstanz;Johann Nepomuk Vanotti;117346608;https://de.wikipedia.org/wiki/Johann_Nepomuk_Vanotti;Vanotti;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1843;;AN
2877;29.07.;Rottenburg;Johann Nepomuk Vanotti;117346608;https://de.wikipedia.org/wiki/Johann_Nepomuk_Vanotti;Vanotti;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1845;;AN
2881;10.08.;Rottenburg;Johann Nepomuk Vanotti;117346608;https://de.wikipedia.org/wiki/Johann_Nepomuk_Vanotti;Vanotti;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;7,159;1845;;AN
2895;20.12.;Rottenburg;Johann Nepomuk Vanotti;117346608;https://de.wikipedia.org/wiki/Johann_Nepomuk_Vanotti;Vanotti;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1845;;AN
364;13.10.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;408;B BB;Bern;Burgerbibliothek;;;1820;;VON
405;11.05.;Aarau;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;66;B BB;Bern;Burgerbibliothek;;;1822;;VON
411;01.09.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;111;B BB;Bern;Burgerbibliothek;;;1822;;VON
469;21.02.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;53;B BB;Bern;Burgerbibliothek;;;1824;;VON
470;26.03.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;84;B BB;Bern;Burgerbibliothek;;;1824;;VON
477;16.08.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;159;B BB;Bern;Burgerbibliothek;;;1824;;VON
479;06.09.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;182;B BB;Bern;Burgerbibliothek;;;1824;;VON
485;17.11.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;227;B BB;Bern;Burgerbibliothek;;;1824;;VON
491;21.12.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;272;B BB;Bern;Burgerbibliothek;;;1824;;VON
504;30.04.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;107;B BB;Bern;Burgerbibliothek;;;1825;;VON
519;29.09.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;200;B BB;Bern;Burgerbibliothek;;;1825;;VON
536;März;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;41;B BB;Bern;Burgerbibliothek;;;1826;;VON
539;19.04.;Heiligenberg;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;67;B BB;Bern;Burgerbibliothek;;;1826;;VON
561;13.10.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1826;;VON
596;31.01.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;17;B BB;Bern;Burgerbibliothek;;;1828;;VON
613;01.11.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;206;B BB;Bern;Burgerbibliothek;;;1828;;VON
632;11.03.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;46;B BB;Bern;Burgerbibliothek;;;1829;;VON
637;02.04.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;64;B BB;Bern;Burgerbibliothek;;;1829;;VON
641;15.04.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;77;B BB;Bern;Burgerbibliothek;;;1829;;VON
658;02.07.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;154;B BB;Bern;Burgerbibliothek;;;1829;;VON
693;18.01.;Eppishausen;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1830;;VON
1881;07.12.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1820;;AN
2003;14.03.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1824;;AN
2006;17.04.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1824;;AN
2017;06.07.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1824;;AN
2021;15.08.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1824;;AN
2025;29.08.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1824;;AN
2028;30.09.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1824;;AN
2033;12.12.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1824;;AN
2055;23.04.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1825;;AN
2073;08.07.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1825;;AN
2088;28.09.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1825;;AN
2108;02.02.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1826;;AN
2132;14.09.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1826;;AN
2148;12.01.;Bem;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1827;;AN
2201;25.01.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1828;;AN
2223;21.11.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1828;;AN
2241;29.03.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1829;;AN
2243;12.04.;Bern;Johann Rudolf Wyss;117349666;https://de.wikipedia.org/wiki/Johann_Rudolf_Wyss;Wyss J. R.;;B BB;Bern;Burgerbibliothek;;;1829;;AN
359;08.08.;Eppishausen;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;324;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Abschrift;37,22;1820;;VON
379;12.02.;Eppishausen;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;75;K BLB;Karlsruhe;Badische Landesbibliothek;;37,23-26;1821;;VON
500;20.03.;Konstanz;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;77;K BLB;Karlsruhe;Badische Landesbibliothek;;37,26;1825;;VON
505;30.05.;Konstanz;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;;K BLB;Karlsruhe;Badische Landesbibliothek;;37,28;1825;;VON
537;29.03.;Heiligenberg;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;56;K BLB;Karlsruhe;Badische Landesbibliothek;;37,29-32;1826;;VON
580;05.05.;Eppishausen;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;97;K BLB;Karlsruhe;Badische Landesbibliothek;;37,32;1827;;VON
775;28.04.;Eppishausen;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;?;;;;;14,1,570;1831;;VON
1894;05.02.;Stuttgart;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1821;;AN
1896;03.03.;Stuttgart;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1821;;AN
2118;17.03.;Stuttgart;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1826;;AN
2518;13.06.;München;Johann Sulpiz Melchior Dominikus Boisserée;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;Boisseree;;D SLB;Dortmund;Stadt- und Landesbibliothek;;;1835;;AN
1744;17.02.;Zürich;Johann Wüst;-;-;Wüst;;L SA;Luzern;Staatsarchiv;;;1818;;AN
1752;03.03.;Zürich;Johann Wüst;-;-;Wüst;;L SA;Luzern;Staatsarchiv;;;1818;;AN
1775;24.04.;Zürich;Johann Wüst;-;-;Wüst;;L SA;Luzern;Staatsarchiv;;;1818;;AN
1610;10.05.;Öttingen;Johanna Josepha von Oettingen-Spielberg;117108618;-;Öttingen-Sp. Johanna;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1806;;AN
2967;18.01.;Fulda;Johannes Friedrich Lange;116688629;https://de.wikipedia.org/wiki/Friedrich_Lange_%28Architekt%29;Lange;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1848;;AN
2973;10.02.;Fulda;Johannes Friedrich Lange;116688629;https://de.wikipedia.org/wiki/Friedrich_Lange_%28Architekt%29;Lange;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1848;;AN
1570;12.04.;Hechingen;Josef Friedrich Wilhelm von Hohenzollern-Hechingen;129884251;https://de.wikipedia.org/wiki/Josef_Friedrich_Wilhelm_%28Hohenzollern-Hechingen%29;HoHe Joseph Wilh.;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1789;;AN
1935;28.02.;Konstanz;Josef Hugard;-;-;Hugard;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1822;;AN
2280;24.12.;Konstanz;Josef Meinrad Bannhard;1229252576;-;Bannhard M.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1829;;AN
3183;-;-;Josef Meinrad Bannhard;1229252576;-;Bannhard Mainrad;;L SA;Luzern;Staatsarchiv;;;-;Weitere Angaben in Harris;AN
1215;03.04.;Meersburg;Josef von Bergmann;116133147;https://de.wikipedia.org/wiki/Josef_von_Bergmann;Bergmann;35;F BG;Feldkirch;Bundesgymnasium;;;1843;;VON
1300;27.06.;Überlingen;Josef von Bergmann;116133147;https://de.wikipedia.org/wiki/Josef_von_Bergmann;Bergmann;101;F BG;Feldkirch;Bundesgymnasium;;;1846;;VON
2731;02.02.;Wien;Josef von Bergmann;116133147;https://de.wikipedia.org/wiki/Josef_von_Bergmann;Bergmann;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;7,152;1842;;AN
1642;05.01.;Schaausen;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;Ittner J.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1810;;AN
1644;01.01.;Konstanz;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;Ittner J.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1812;;AN
1676;03.01.;Konstanz;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;Ittner J.;;L SA;Luzern;Staatsarchiv;;;1817;;AN
1720;20.01.;Konstanz;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;Ittner J.;;L SA;Luzern;Staatsarchiv;;;1818;;AN
1749;26.02.;Konstanz;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;Ittner J.;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1818;;AN
1755;06.03.;Konstanz;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;Ittner J.;;L SA;Luzern;Staatsarchiv;;;1818;;AN
1937;02.03.;Konstanz;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;Ittner J.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1822;;AN
2040;04.02.;Konstanz;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;Ittner J.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1825;;AN
3210;-;-;Joseph Albrecht von Ittner;117212555;https://de.wikipedia.org/wiki/Joseph_Albrecht_von_Ittner;Ittner J.;;L SA;Luzern;Staatsarchiv;;;-;Weitere Angaben in Harris;AN
2248;22.05.;Frauenfeld;Joseph Anderwert;11630684X;https://de.wikipedia.org/wiki/Joseph_Anderwert;Anderwert;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1829;;AN
2618;26.04.;Frauenfeld;Joseph Anderwert;11630684X;https://de.wikipedia.org/wiki/Joseph_Anderwert;Anderwert;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1838;;AN
1727;02.02.;Heidelberg;Joseph Anton Eitenbenz;1025802616;http://www.grimmbriefwechsel.de/service/pers/pers.html;Eitenbenz;;L SA;Luzern;Staatsarchiv;;;1818;;AN
1866;10.08.;Biethingen;Joseph Anton Eitenbenz;1025802616;http://www.grimmbriefwechsel.de/service/pers/pers.html;Eitenbenz;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1820;;AN
1882;09.12.;Biethingen;Joseph Anton Eitenbenz;1025802616;http://www.grimmbriefwechsel.de/service/pers/pers.html;Eitenbenz;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1820;;AN
1905;12.05.;Biesenhofen;Joseph Anton Hungerbühler;-;-;Hungerbühler;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1821;;AN
1914;12.06.;Biesenhofen;Joseph Anton Hungerbühler;-;-;Hungerbühler;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1821;;AN
1915;16.06.;Sommeri_TG;Joseph Anton Hungerbühler;-;-;Hungerbühler;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1821;;AN
1917;17.06.;Sommeri_TG;Joseph Anton Hungerbühler;-;-;Hungerbühler;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1821;;AN
1918;18.06.;Eppishausen_Biesenhofen;Joseph Anton Hungerbühler;-;-;Hungerbühler;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1821;;AN
1658;27.06.;Donaueschingen;Joseph Anton Vincenz Belli de Pino;116114819;-;Belli;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1814;;AN
1660;30.09.;Donaueschingen;Joseph Anton Vincenz Belli de Pino;116114819;-;Belli;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1814;;AN
2721;08.09.;Konstanz;Joseph Eiselein;116426292;https://de.wikipedia.org/wiki/Joseph_Eiselein;Eiselein;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1841;;AN
3144;16.03.;Geisingen;Joseph Eiselein;116426292;https://de.wikipedia.org/wiki/Joseph_Eiselein;Eiselein;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1853;;AN
3147;01.04.;Geisingen;Joseph Eiselein;116426292;https://de.wikipedia.org/wiki/Joseph_Eiselein;Eiselein;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1853;;AN
994;05.06.;Eppishausen;Joseph Eutych Kopp;113668961;https://de.wikipedia.org/wiki/Joseph_Eutych_Kopp;Kopp;145;L ZB;Luzern;Zentralbibliothek;;;1838;;VON
1542;??;;Joseph Eutych Kopp;113668961;https://de.wikipedia.org/wiki/Joseph_Eutych_Kopp;Kopp;;L ZB;Luzern;Zentralbibliothek;;;;Weitere Angaben in Harris;VON
365;05.11.;Eppishausen;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;?;;;;;28,2,619;1820;;VON
366;13.12.;Eppishausen;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;?;;;;;28,2,623;1820;;VON
393;22.09.;Baden_AG;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;?;;;;;28,2,636;1821;;VON
400;18.01.;Aarau;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;?;;;;;28,3,5-9;1822;;VON
1005;14.07.;Eppishausen;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;?;;;;;28,3,499;1838;;VON
1875;01.11.;Schaausen;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;;;;;;28,2,618;1820;;AN
1877;14.11.;Schaausen;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;;;;;;28,2,621;1820;;AN
1883;15.12.;Aarau;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;;;;;;28,2,625;1820;;AN
1891;22.01.;Aarau;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;;;;;;21;1821;;AN
1924;24.09.;Aarau;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;;;;;;28,2,639;1821;;AN
1928;30.10.;Strassburg;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;;;;;;28,2,645;1821;;AN
1949;25.06.;Strassburg;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;;L SA;Luzern;Staatsarchiv;;;1822;;AN
1964;02.11.;Meersburg;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J.;;L SA;Luzern;Staatsarchiv;;;1822;;AN
2647;17.09.;ohne_Ortsangabe;Joseph Görres;11854019X;https://de.wikipedia.org/wiki/Joseph_G%C3%B6rres;Görres J. u. G.;;D SLB;Dortmund;Stadt- und Landesbibliothek;;;1838;;AN
3212;-;-;Joseph Kirsner;-;-;Kirsner;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;-;Weitere Angaben in Harris;AN
1569;05.04.;Donaueschingen;Joseph Konrad Eckhard;-;-;Eckhard;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1789;;AN
3;01.02.;Heiligenberg;Joseph Maria Benedikt zu Fürstenberg-Stühlingen;1021174238;https://de.wikipedia.org/wiki/Joseph_Maria_%28F%C3%BCrstenberg-St%C3%BChlingen%29;Fbg Joseph Maria;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1795;;VON
1571;04.07.;Donaueschingen;Joseph Maria Benedikt zu Fürstenberg-Stühlingen;1021174238;https://de.wikipedia.org/wiki/Joseph_Maria_%28F%C3%BCrstenberg-St%C3%BChlingen%29;Fbg Joseph Maria;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1792;;AN
1572;04.07.;Donaueschingen;Joseph Maria Benedikt zu Fürstenberg-Stühlingen;1021174238;https://de.wikipedia.org/wiki/Joseph_Maria_%28F%C3%BCrstenberg-St%C3%BChlingen%29;Fbg Joseph Maria;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1792;;AN
2574;28.05.;Dornbirn;Joseph Pius Moosbrugger;1031971246;-;Moosbrugger;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;7,155;1837;;AN
2666;25.07.;Dornbirn;Joseph Pius Moosbrugger;1031971246;-;Moosbrugger;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;7,155;1839;;AN
6;28.02.;Helmsdorf;Joseph Roth von Schreckenstein;100660355;https://de.wikipedia.org/wiki/Friedrich_Josef_Anton_von_Schreckenstein;Roth Joseph Fr. (?);62;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1800;;VON
9;01.01.;Helmsdorf;Joseph Roth von Schreckenstein;100660355;https://de.wikipedia.org/wiki/Friedrich_Josef_Anton_von_Schreckenstein;Roth Joseph Fr. (?);3;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1801;;VON
3227;-;-;Joseph Roth von Schreckenstein;100660355;https://de.wikipedia.org/wiki/Friedrich_Josef_Anton_von_Schreckenstein;Roth Joseph;;K BLB;Karlsruhe;Badische Landesbibliothek;;;-;Weitere Angaben in Harris;AN
84;12.03.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,124;1808;;VON
85;23.04.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;1808;;VON
134;;ohne_Ortsangabe;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,125;1809;;VON
135;;ohne_Ortsangabe;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,126/t;1809;;VON
136;06.03.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;1809;;VON
137;07.03.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;1809;;VON
141;19.12.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;1809;;VON
142;19.02.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,126;1810;;VON
143;08.03.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;1810;;VON
178;26.09.;Heiligenberg;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;812;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,128;1813;;VON
185;11.02.;ohne_Ortsangabe;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;1814;;VON
186;12.02.;ohne_Ortsangabe;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;1814;;VON
191;08.07.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,128;1814;;VON
192;09.09.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,129;1814;;VON
193;09.11.;Wien;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;371;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,13;1814;;VON
194;07.12.;Wien;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;405;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,131/t;1815;;VON
197;17.10.;Donaueschingen;Joseph Thaddäus von Reischach;1018398708;-;Reischach Joseph;283;S RA;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;44,131;1816;;VON
